block_id,run_id,method,valid,run_order,trace_hash,config_hash,model_hashes,policy_hash,start_utc,end_utc,duration_s,energy_j,mean_power_w,preceding_idle_power_w,tn,fp,fn,tp,f1,recall,fpr,balanced_accuracy,escalation_fraction,scheduler_latency_mean_ms,scheduler_latency_p50_ms,scheduler_latency_p95_ms,detector_latency_mean_ms,detector_latency_p95_ms,end_to_end_completion_mean_s,end_to_end_completion_p95_s,final_queue_backlog_rows,max_temperature_c,mean_temperature_c,throttle,undervoltage,missing_samples,missing_windows,failure_reason,replacement_for,unique_state_count,load_bin_occupancy,threat_bin_occupancy,model_occupancy,switch_count,tinydt_fallback_count,deadline_miss_count,deadline_miss_rate
8,r2v2-b08-p2-ConfidenceCascade_0p3_0p7,ConfidenceCascade_0p3_0p7,true,2,0a4d758513a43a77c5be6e6176c75781817f56eb5d1c194ed3e21be302440073,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",,1788960120.6787882,1788960620.680426,500.0058358749993,1454.1100554165089,2.9081861672111247,2.6831835560521538,311431,4319,1767,309983,0.9902787627864778,0.9943319967923016,0.013678543151227237,0.9903267268205371,,0.025794268000000002,0.028693999999999997,0.03040795,13.508168202519686,29.203169399999993,0.18395839791948673,0.7577764077359429,0,36.024,32.316956,false,false,0,0,,,15,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 199, ""1"": 151, ""2"": 150}","{""ConfidenceCascade_0p3_0p7"": 500}",1,0,6,0.012
8,r2v2-b08-p3-DeadlineGuard,DeadlineGuard,true,3,0a4d758513a43a77c5be6e6176c75781817f56eb5d1c194ed3e21be302440073,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",,1788960707.52612,1788961207.627831,499.992711040999,1420.143434199523,2.84032827447173,2.6875824122492555,311433,4317,9838,301912,0.9770946909199179,0.9684426623897354,0.013672209026128266,0.9773852266818035,,0.032908243999999996,0.036564,0.038352849999999994,2.2326083012598423,29.391135699999996,0.03936658305904712,0.06804234902738243,0,34.563,31.887421999999997,false,false,0,0,,,15,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 198, ""1"": 152, ""2"": 150}","{""LightLR"": 150, ""MedRF"": 350}",5,0,0,0.0
8,r2v2-b08-p4-DQN,DQN,true,4,0a4d758513a43a77c5be6e6176c75781817f56eb5d1c194ed3e21be302440073,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,1788961294.521149,1788961794.530574,499.99757918699834,1416.7260919004445,2.8334659023830815,2.6647106210855305,311451,4299,10194,301556,0.9765335449032957,0.9673007217321572,0.013615201900237529,0.9768427599159598,,3.4597798120000003,4.0212645,4.1107755,0.6251981151181102,1.37022745,0.022821336798631818,0.0719222685744171,0,34.563,31.842618,false,false,0,0,,,15,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 199, ""1"": 151, ""2"": 150}","{""LightLR"": 500}",1,0,0,0.0
8,r2v2-b08-p5-Static-LightLR,Static-LightLR,true,5,0a4d758513a43a77c5be6e6176c75781817f56eb5d1c194ed3e21be302440073,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",,1788961881.622679,1788962381.639529,500.0044939170002,1410.0617760499908,2.8200982055254453,2.665936907085819,311451,4299,10194,301556,0.9765335449032957,0.9673007217321572,0.013615201900237529,0.9768427599159598,,0.025537490000000003,0.028212,0.03048285,0.632125708503937,1.4008441999999999,0.01898741619096836,0.07007419267247314,0,34.563,31.673142,false,false,0,0,,,15,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 199, ""1"": 151, ""2"": 150}","{""LightLR"": 500}",1,0,0,0.0
8,r2v2-b08-p6-Static-MedRF,Static-MedRF,true,6,0a4d758513a43a77c5be6e6176c75781817f56eb5d1c194ed3e21be302440073,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",,1788962468.653444,1788962968.57076,500.0045815835001,1462.9745370342932,2.925922263354258,2.7289940310995653,310917,4833,1033,310717,0.9906488123704766,0.9966864474739374,0.015306413301662708,0.9906900170861374,,0.025677878,0.028453,0.029925,18.540084763149608,29.70516155,0.2512351351044199,1.0119860019898623,0,36.024,32.481562,false,false,0,0,,,15,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 198, ""1"": 152, ""2"": 150}","{""MedRF"": 500}",1,0,47,0.094
9,r2v2-b09-p1-Tabular-Q,Tabular-Q,true,1,096b767aeb13278ebdedc2a341e0eafd6ec5441f31234e1c7ae021a930646821,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,1788963055.488161,1788963555.484541,499.99906931250007,1409.648665333579,2.8193025784464947,2.66636422658335,102003,213747,782,310968,0.7435290179505418,0.9974915797914996,0.6769501187648456,0.660270730513327,,0.10937384400000003,0.12356249999999999,0.12761085,0.4992351357480315,1.13308245,0.017372833855828503,0.06290992673239082,0,34.563,31.785152000000004,false,false,0,0,,,11,"{""0"": 150, ""1"": 200, ""2"": 150}","{""1"": 236, ""2"": 264}","{""TinyDT"": 500}",0,500,0,0.0
9,r2v2-b09-p2-Static-MedRF,Static-MedRF,true,2,096b767aeb13278ebdedc2a341e0eafd6ec5441f31234e1c7ae021a930646821,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",,1788963643.871007,1788964143.87664,500.0081799159998,1465.5899863937188,2.9311320199600224,2.6707735105535706,310972,4778,1072,310678,0.9906729208585378,0.9965613472333601,0.015132224861441014,0.9907145611859596,,0.026188884,0.029018,0.030629,18.661615932125986,29.61872915,0.2529360533928266,1.0147154027596115,0,36.024,32.419226,false,false,0,0,,,15,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 197, ""1"": 152, ""2"": 151}","{""MedRF"": 500}",1,0,45,0.09
9,r2v2-b09-p3-ConfidenceCascade_0p3_0p7,ConfidenceCascade_0p3_0p7,true,3,096b767aeb13278ebdedc2a341e0eafd6ec5441f31234e1c7ae021a930646821,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",,1788964230.8578,1788964730.9022899,499.99361641599717,1456.5171290195558,2.9130714497117225,2.6713109775341173,311472,4278,1817,309933,0.9902629716547835,0.9941716118684844,0.013548693586698338,0.990311459140893,,0.026769387999999998,0.02962,0.03124095,12.754436999527558,29.29272215,0.1737780838891631,0.6247157117955794,0,35.537,32.312086,false,false,0,0,,,16,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 199, ""1"": 151, ""2"": 150}","{""ConfidenceCascade_0p3_0p7"": 500}",1,0,0,0.0
9,r2v2-b09-p4-DeadlineGuard,DeadlineGuard,true,4,096b767aeb13278ebdedc2a341e0eafd6ec5441f31234e1c7ae021a930646821,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",,1788964817.918499,1788965317.9240398,500.0007253745025,1419.2706541053317,2.838537190205659,2.685269118846824,311464,4286,9907,301843,0.9770294831188631,0.9682213311948676,0.01357403008709422,0.9773236505538867,,0.032478988,0.0364345,0.03855685,2.292806196062992,29.32760995,0.04023144179978408,0.06880183584944458,0,34.563,31.718919999999997,false,false,0,0,,,16,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 197, ""1"": 153, ""2"": 150}","{""LightLR"": 150, ""MedRF"": 350}",6,0,0,0.0
9,r2v2-b09-p5-Static-LightLR,Static-LightLR,true,5,096b767aeb13278ebdedc2a341e0eafd6ec5441f31234e1c7ae021a930646821,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",,1788965405.208686,1788965905.2164109,500.0028286250017,1416.0433920763246,2.8320707624203187,2.6659908833825066,311492,4258,10267,301483,0.9764773899538618,0.9670665597433841,0.01348535233570863,0.9767906037038377,,0.026159752,0.028666,0.0302599,0.6165213267716535,1.3206810499999997,0.018748125056212303,0.06716864813715798,0,33.589,31.467628000000005,false,false,0,0,,,16,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 199, ""1"": 151, ""2"": 150}","{""LightLR"": 500}",1,0,0,0.0
9,r2v2-b09-p6-DQN,DQN,true,6,096b767aeb13278ebdedc2a341e0eafd6ec5441f31234e1c7ae021a930646821,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,1788965992.272267,1788966492.242181,500.00260583300405,1417.869869843324,2.8357249608352615,2.672288539914031,311492,4258,10267,301483,0.9764773899538618,0.9670665597433841,0.01348535233570863,0.9767906037038377,,3.573844892,4.1210505,4.21222485,0.6209186787401574,1.3685056,0.022870756725751562,0.07229337190728984,0,34.076,31.528016000000004,false,false,0,0,,,16,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 199, ""1"": 151, ""2"": 150}","{""LightLR"": 500}",1,0,0,0.0
10,r2v2-b10-p1-Static-MedRF,Static-MedRF,true,1,62ba227f51dc4ab6e676675c7cbf24f4bc0c9d24bb6b001c3383a5cd01667c6e,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",,1788966579.5128372,1788967079.513802,500.001562583504,1463.348212450992,2.9266872785154585,2.666774711898312,310869,4881,1027,310723,0.9905826694338444,0.9967056936647956,0.015458432304038004,0.9906236306803788,,0.025876466,0.028759,0.030462,19.0765737896063,29.450681099999986,0.25888316066892003,1.0148853873753978,0,36.024,32.480588,false,false,0,0,,,16,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 198, ""1"": 152, ""2"": 150}","{""MedRF"": 500}",1,0,55,0.11
10,r2v2-b10-p2-Static-LightLR,Static-LightLR,true,2,62ba227f51dc4ab6e676675c7cbf24f4bc0c9d24bb6b001c3383a5cd01667c6e,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",,1788967166.344825,1788967666.3502111,500.0062862499981,1413.752739572893,2.827469930780092,2.6677467067113034,311440,4310,10303,301447,0.976335490933706,0.9669510825982358,0.013650039588281869,0.976650521504977,,0.03197702,0.028463,0.086832,0.6145774519685039,1.3207121499999999,0.01884153626859188,0.07066297374622067,0,34.076,31.473472,false,false,0,0,,,16,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 199, ""1"": 151, ""2"": 150}","{""LightLR"": 500}",1,0,0,0.0
10,r2v2-b10-p3-DQN,DQN,true,3,62ba227f51dc4ab6e676675c7cbf24f4bc0c9d24bb6b001c3383a5cd01667c6e,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,1788967753.312005,1788968253.376987,499.9924700000047,1415.9195137103898,2.831881675558787,2.6643072313152905,311440,4310,10303,301447,0.976335490933706,0.9669510825982358,0.013650039588281869,0.976650521504977,,3.5288152420000007,4.0492405,4.1336077,0.6308373702362204,1.4581536999999998,0.02300882929781801,0.07302226265237549,0,34.076,31.461784,false,false,0,0,,,16,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 199, ""1"": 151, ""2"": 150}","{""LightLR"": 500}",1,0,0,0.0
10,r2v2-b10-p4-ConfidenceCascade_0p3_0p7,ConfidenceCascade_0p3_0p7,true,4,62ba227f51dc4ab6e676675c7cbf24f4bc0c9d24bb6b001c3383a5cd01667c6e,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",,1788968340.7203789,1788968840.729356,499.9989971670002,1455.5455723494988,2.911096983387239,2.6655623553487584,311383,4367,1779,309971,0.9901834885830746,0.9942935044105854,0.013830562153602533,0.9902314711284914,,0.025639124000000003,0.028546000000000002,0.029833899999999997,13.102100088976378,29.263306599999993,0.17845333215541906,0.6909678252181026,0,35.537,32.25949,false,false,0,0,,,16,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 199, ""1"": 151, ""2"": 150}","{""ConfidenceCascade_0p3_0p7"": 500}",1,0,2,0.004
10,r2v2-b10-p5-Tabular-Q,Tabular-Q,true,5,62ba227f51dc4ab6e676675c7cbf24f4bc0c9d24bb6b001c3383a5cd01667c6e,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,1788968927.652838,1788969427.668799,500.0064420419985,1406.8678335261864,2.813699415112766,2.6873277627071244,102032,213718,687,311063,0.7436974840143402,0.9977963111467522,0.6768582739509106,0.6604690185979208,,0.11267991000000001,0.124007,0.12770565,0.497389517007874,1.1202584999999998,0.017430569539865246,0.06334462985178103,0,34.076,31.563080000000003,false,false,0,0,,,11,"{""0"": 150, ""1"": 200, ""2"": 150}","{""1"": 235, ""2"": 265}","{""TinyDT"": 500}",0,500,0,0.0
10,r2v2-b10-p6-DeadlineGuard,DeadlineGuard,true,6,62ba227f51dc4ab6e676675c7cbf24f4bc0c9d24bb6b001c3383a5cd01667c6e,7f250acda2a8460eed6b95b0de1bba910ad8588e14f0fa6bcb0588fcad8702d6,"{""HeavyMLP"": ""2999008343be15af0374bc647af6764e010bebc841b953b0307a10ebbc26b8a0"", ""LightLR"": ""a6cafb1426058f0268dd9da065fa3848b95c0a5531b3ec5c1b65987e5ca5268f"", ""MedRF"": ""35bc9b8674c5ae3b7c163ab29d7fd3d3abfe61dfaa1d26323530f9d14a2b2688"", ""TinyDT"": ""9941090e54203557d63b2f6117622bcba3535019796f7dfefb955293d085c2f2""}",,1788969514.695879,1788970014.7087228,500.00456002050123,1418.025504030038,2.8360251433944845,2.6660611108976355,311416,4334,9953,301797,0.9768774246173616,0.9680737770649559,0.013726049089469517,0.9771738639877432,,0.031890588000000004,0.03574,0.037555899999999996,2.2555854766929135,29.45437549999999,0.03962824218592141,0.06726367913142894,0,35.05,31.547496000000002,false,false,0,0,,,16,"{""0"": 150, ""1"": 200, ""2"": 150}","{""0"": 198, ""1"": 152, ""2"": 150}","{""LightLR"": 150, ""MedRF"": 350}",4,0,0,0.0
